sub,run,movie_number,onset_sec,rating
27,7,4,265.19,6
27,7,5,31.96,9
27,7,6,81.89,7
27,7,7,411.62,8
27,7,8,380.51,8
27,7,9,365.99,3
27,7,10,242.56,4
27,7,11,165.3,4
27,7,12,120,4
27,7,13,51.54,7
27,7,14,386.12,6
27,7,15,308.53,7
27,7,16,182.35,6
27,7,17,250.87,6
27,7,18,175.45,6
27,7,19,213.52,5
27,7,20,97.21,7
27,7,21,348.52,9
27,7,22,433.59,9
27,7,23,43.85,8
27,7,24,285.82,9
27,7,25,91.25,3
27,7,26,324.57,4
27,7,27,426.83,3
27,7,28,341.42,3
27,7,29,202.54,6
27,7,30,153.98,6
27,7,31,270.39,6
27,7,32,38.67,6
27,7,33,107.07,4
27,7,34,331.5,5
27,7,35,25.42,5
27,7,36,135.69,4
27,7,37,278.54,7
27,7,38,400.93,7
27,7,39,257.29,8
27,7,40,207.29,9
27,7,41,144.39,5
27,7,42,299.08,4
27,7,43,235.29,4
27,7,44,57.1,5
27,7,45,356.24,7
27,7,46,112.43,8
27,7,47,196.02,7
27,7,48,416.36,8
27,7,49,125.17,1
27,7,50,374.42,1
27,7,51,292.78,1
27,7,52,71.16,2
27,7,53,393.67,1
27,7,54,229.75,2
27,7,55,62.26,2
27,7,56,222.77,1
27,8,1,25.49,6
27,8,2,100.78,4
27,8,3,341.21,6
27,8,4,182.71,6
27,8,5,286.22,9
27,8,6,236.89,7
27,8,7,361.33,8
27,8,8,448.15,8
27,8,9,232.1,3
27,8,10,53.64,4
27,8,11,278.46,4
27,8,12,392.14,4
27,8,13,89.94,7
27,8,14,416.38,6
27,8,15,317.5,7
27,8,16,165.05,6
27,8,17,116.58,6
27,8,18,399.6,6
27,8,19,70.35,5
27,8,20,204.61,7
27,8,21,456.66,9
27,8,22,147.86,9
27,8,23,312.73,8
27,8,24,250.63,9
27,8,25,36.95,3
27,8,26,406.76,4
27,8,27,121.66,3
27,8,28,211.22,3
27,8,29,387.15,6
27,8,30,141.2,6
27,8,31,303.3,6
27,8,32,243.68,6
27,8,33,295,4
27,8,34,159.22,5
27,8,35,368.3,5
27,8,36,108.34,4
27,8,37,426.69,7
27,8,38,77.19,7
27,8,39,322.4,8
27,8,40,189.62,9
27,8,41,64.48,5
27,8,42,221.76,4
27,8,43,261.36,4
27,8,44,132.32,5
27,8,45,331.47,7
27,8,46,436.78,8
27,8,47,83.31,7
27,8,48,379.25,8
27,8,49,196.32,1
27,8,50,174.59,1
27,8,51,95.08,1
27,8,52,270.01,2
27,8,53,355.86,1
27,8,54,45.22,2
27,8,55,467.32,2
27,8,56,347.63,1
28,1,1,229.18,1
28,1,2,339.83,3
28,1,3,172.59,3
28,1,4,278.02,3
28,1,5,84.03,7
28,1,6,433.54,5
28,1,7,42.31,5
28,1,8,386.12,5
28,1,9,65.37,4
28,1,10,356.38,3
28,1,11,285.52,1
28,1,12,428.87,5
28,1,13,157.01,7
28,1,14,119.5,7
28,1,15,197.65,7
28,1,16,402.9,7
28,1,17,132.33,5
28,1,18,410.92,3
28,1,19,296.38,3
28,1,20,323.04,5
28,1,21,192.43,7
28,1,22,443.77,7
28,1,23,35.1,7
28,1,24,103.52,7
28,1,25,422.4,3
28,1,26,454.44,3
28,1,27,139.5,3
28,1,28,111.05,3
28,1,29,218.91,5
28,1,30,74.27,5
28,1,31,351.37,5
28,1,32,250.71,5
28,1,33,259.94,3
28,1,34,55.25,5
28,1,35,89.94,3
28,1,36,147.82,5
28,1,37,460.89,9
28,1,38,207.83,7
28,1,39,331.39,5
28,1,40,394.96,9
28,1,41,181.71,3
28,1,42,240.39,1
28,1,43,269.73,5
28,1,44,468.78,5
28,1,45,96.85,7
28,1,46,363.17,5
28,1,47,26.1,9
28,1,48,368.08,7
28,1,49,312.4,1
28,1,50,48.01,1
28,1,51,187.77,1
28,1,52,438.53,1
28,1,53,377.96,1
28,1,54,303.59,3
28,1,55,161.93,3
28,1,56,125.2,3
28,2,1,474.03,1
28,2,2,142.17,3
28,2,3,197.24,3
28,2,4,317.61,3
28,2,5,408.02,7
28,2,6,207.44,5
28,2,7,61.98,5
28,2,8,358.3,5
28,2,9,343.28,4
28,2,10,84.1,3
28,2,11,216.16,1
28,2,12,433.76,5
28,2,13,456.38,7
28,2,14,300.29,7
28,2,15,167.11,7
28,2,16,22.03,7
28,2,17,90.85,5
28,2,18,272.42,3
28,2,19,423.39,3
28,2,20,490.82,5
28,2,21,349.33,7
28,2,22,191.65,7
28,2,23,235.13,7
28,2,24,72.87,7
28,2,25,399.57,3
28,2,26,224.48,3
28,2,27,153.69,3
28,2,28,483.59,3
28,2,29,325.63,5
28,2,30,101.37,5
28,2,31,31.12,5
28,2,32,280.8,5
28,2,33,245.61,3
28,2,34,160.14,5
28,2,35,375.82,3
28,2,36,414.82,5
28,2,37,67.86,9
28,2,38,465.57,7
28,2,39,290.96,5
28,2,40,120.55,9
28,2,41,369.34,3
28,2,42,184.24,1
28,2,43,394.92,5
28,2,44,253.85,5
28,2,45,41.7,7
28,2,46,451.72,5
28,2,47,285.53,9
28,2,48,112.77,7
28,2,49,172.99,1
28,2,50,265.18,1
28,2,51,307.58,1
28,2,52,442.66,1
28,2,53,387.21,1
28,2,54,53.12,3
28,2,55,131.38,3
28,2,56,335.72,3
28,3,1,434.93,1
28,3,2,356.88,3
28,3,3,141.61,3
28,3,4,153.2,3
28,3,5,384.59,7
28,3,6,205.69,5
28,3,7,63.1,5
28,3,8,295.79,5
28,3,9,241.58,4
28,3,10,363.62,3
28,3,11,165.93,1
28,3,12,269.08,5
28,3,13,47.15,7
28,3,14,423.71,7
28,3,15,459.11,7
28,3,16,84.25,7
28,3,17,374.31,5
28,3,18,230.09,3
28,3,19,25.75,3
28,3,20,483.27,5
28,3,21,191.46,7
28,3,22,277.37,7
28,3,23,400.23,7
28,3,24,130.08,7
28,3,25,379.76,3
28,3,26,339.08,3
28,3,27,69.7,3
28,3,28,285.79,3
28,3,29,445.17,5
28,3,30,214.24,5
28,3,31,112.4,5
28,3,32,174.67,5
28,3,33,103.64,3
28,3,34,310.98,5
28,3,35,76.84,3
28,3,36,464.56,5
28,3,37,414.35,9
28,3,38,183.59,7
28,3,39,259.89,5
28,3,40,346.83,9
28,3,41,221.79,3
28,3,42,198.35,1
28,3,43,95.21,5
28,3,44,328.34,5
28,3,45,473.44,7
28,3,46,389.95,5
28,3,47,55.16,9
28,3,48,322.03,7
28,3,49,369.02,1
28,3,50,37.15,1
28,3,51,450.07,1
28,3,52,118.74,1
28,3,53,302.94,1
28,3,54,252.89,3
28,3,55,406.95,3
28,3,56,161.13,3
28,4,1,235.94,1
28,4,2,130.59,3
28,4,3,338.94,3
28,4,4,214.39,3
28,4,5,65.65,7
28,4,6,364.18,5
28,4,7,425.91,5
28,4,8,124.19,5
28,4,9,135.62,4
28,4,10,56.03,3
28,4,11,369.8,1
28,4,12,312.81,5
28,4,13,94.07,7
28,4,14,222.47,7
28,4,15,272.12,7
28,4,16,435.34,7
28,4,17,403.38,5
28,4,18,245.77,3
28,4,19,153.07,3
28,4,20,320.29,5
28,4,21,81.66,7
28,4,22,203.49,7
28,4,23,24.06,7
28,4,24,355.88,7
28,4,25,30.39,3
28,4,26,279.87,3
28,4,27,105.3,3
28,4,28,448.24,3
28,4,29,177.09,5
28,4,30,289.8,5
28,4,31,188.54,5
28,4,32,381.39,5
28,4,33,331.01,3
28,4,34,393.6,5
28,4,35,110.06,3
28,4,36,45.04,5
28,4,37,227.48,9
28,4,38,420.37,7
28,4,39,159.7,5
28,4,40,266.74,9
28,4,41,39.39,3
28,4,42,261.69,1
28,4,43,170.73,5
28,4,44,294.81,5
28,4,45,387.29,7
28,4,46,118.81,5
28,4,47,183.67,9
28,4,48,412.22,7
28,4,49,71.9,1
28,4,50,301.66,1
28,4,51,143.16,1
28,4,52,195.83,1
28,4,53,344.84,1
28,4,54,87.04,3
28,4,55,255.75,3
28,4,56,441.34,3
28,5,1,100.94,1
28,5,2,470.22,3
28,5,3,419.09,3
28,5,4,51.93,3
28,5,5,300.06,7
28,5,6,220.92,5
28,5,7,324.57,5
28,5,8,175.66,5
28,5,9,155.53,4
28,5,10,209.9,3
28,5,11,134.74,1
28,5,12,452.13,5
28,5,13,71.32,7
28,5,14,376.13,7
28,5,15,290.71,7
28,5,16,352.37,7
28,5,17,145.08,5
28,5,18,239.52,3
28,5,19,91.15,3
28,5,20,408.19,5
28,5,21,318.89,7
28,5,22,342.31,7
28,5,23,40.49,7
28,5,24,463.31,7
28,5,25,31.3,3
28,5,26,191.87,3
28,5,27,108.64,3
28,5,28,368.82,3
28,5,29,273.95,5
28,5,30,457.64,5
28,5,31,244.57,5
28,5,32,392.3,5
28,5,33,397.99,3
28,5,34,336.2,5
28,5,35,307.63,3
28,5,36,125.32,5
28,5,37,21.66,9
28,5,38,181.57,7
28,5,39,230.81,5
28,5,40,439.45,9
28,5,41,430.29,3
28,5,42,118.59,1
28,5,43,149.75,5
28,5,44,359.5,5
28,5,45,46.12,7
28,5,46,477.94,5
28,5,47,202.47,9
28,5,48,282.3,7
28,5,49,263.35,1
28,5,50,385.3,1
28,5,51,253.96,1
28,5,52,447.15,1
28,5,53,80.05,1
28,5,54,330.33,3
28,5,55,60.33,3
28,5,56,165.54,3
28,6,1,395.28,1
28,6,2,96.9,3
28,6,3,123.95,3
28,6,4,244.48,3
28,6,5,239.54,7
28,6,6,322.55,5
28,6,7,55.48,5
28,6,8,427.96,5
28,6,9,144.33,4
28,6,10,352.33,3
28,6,11,383.91,1
28,6,12,250.26,5
28,6,13,36.67,7
28,6,14,448.24,7
28,6,15,90.3,7
28,6,16,214.39,7
28,6,17,454.34,5
28,6,18,113.87,3
28,6,19,375.82,3
28,6,20,134.2,5
28,6,21,62.61,7
28,6,22,333.78,7
28,6,23,233.16,7
28,6,24,273.94,7
28,6,25,148.94,3
28,6,26,298.47,3
28,6,27,184.55,3
28,6,28,31.78,3
28,6,29,418.41,5
28,6,30,403.49,5
28,6,31,73.26,5
28,6,32,267.19,5
28,6,33,166.61,3
28,6,34,290.46,5
28,6,35,345.28,3
28,6,36,438.31,5
28,6,37,365.03,9
28,6,38,83.21,7
28,6,39,192.86,5
28,6,40,45.53,9
28,6,41,423.27,3
28,6,42,317.88,1
28,6,43,257.6,5
28,6,44,225.11,5
28,6,45,108.11,7
28,6,46,50.66,5
28,6,47,359.22,9
28,6,48,173.08,7
28,6,49,307.72,1
28,6,50,280.35,1
28,6,51,389.65,1
28,6,52,21.86,1
28,6,53,204.35,1
28,6,54,67.64,3
28,6,55,409.94,3
28,6,56,159.9,3
28,7,1,451.82,1
28,7,2,400.95,3
28,7,3,324.81,3
28,7,4,228.45,3
28,7,5,260.92,7
28,7,6,176.39,5
28,7,7,84.86,5
28,7,8,39.9,5
28,7,9,65.66,4
28,7,10,195.25,3
28,7,11,307.29,1
28,7,12,370.4,5
28,7,13,457.74,7
28,7,14,278.18,7
28,7,15,94.45,7
28,7,16,145.62,7
28,7,17,28.57,5
28,7,18,218.52,3
28,7,19,78.85,3
28,7,20,394.7,5
28,7,21,269.95,7
28,7,22,345.29,7
28,7,23,136.89,7
28,7,24,418.24,7
28,7,25,287.46,3
28,7,26,236.03,3
28,7,27,441.68,3
28,7,28,335.21,3
28,7,29,150.45,5
28,7,30,116.17,5
28,7,31,387.73,5
28,7,32,34.39,5
28,7,33,363.38,3
28,7,34,202.64,5
28,7,35,433.62,3
28,7,36,302.48,5
28,7,37,250.09,9
28,7,38,47.13,7
28,7,39,170.43,5
28,7,40,102.2,9
28,7,41,127.35,3
28,7,42,209.41,1
28,7,43,466.48,5
28,7,44,58.47,5
28,7,45,379.89,7
28,7,46,356.53,5
28,7,47,296.29,9
28,7,48,72.37,7
28,7,49,410.62,1
28,7,50,108.68,1
28,7,51,161.4,1
28,7,52,23.78,1
28,7,53,186.8,1
28,7,54,422.83,3
28,7,55,317.6,3
28,7,56,244.29,3
28,8,1,205.41,1
28,8,2,307.71,3
28,8,3,404.93,3
28,8,4,50.91,3
28,8,5,422.51,7
28,8,6,160.22,5
28,8,7,326.19,5
28,8,8,82.91,5
28,8,9,335.88,4
28,8,10,150.32,3
28,8,11,448.63,1
28,8,12,294.71,5
28,8,13,258.09,7
28,8,14,33.39,7
28,8,15,375.95,7
28,8,16,140.52,7
28,8,17,361.36,5
28,8,18,463.72,3
28,8,19,71.68,3
28,8,20,111.53,5
28,8,21,221.54,7
28,8,22,383.99,7
28,8,23,178.52,7
28,8,24,285.29,7
28,8,25,303.08,3
28,8,26,236.45,3
28,8,27,64.13,3
28,8,28,119.87,3
28,8,29,345.1,5
28,8,30,437.06,5
28,8,31,368.99,5
28,8,32,173.05,5
28,8,33,130.35,3
28,8,34,394.33,5
28,8,35,57.55,3
28,8,36,353.38,5
28,8,37,265.49,9
28,8,38,247.19,7
28,8,39,186.94,5
28,8,40,432.24,9
28,8,41,314.04,3
28,8,42,40.86,1
28,8,43,102.18,5
28,8,44,458.19,5
28,8,45,229.28,7
28,8,46,415,5
28,8,47,318.91,9
28,8,48,167.89,7
28,8,49,93.3,1
28,8,50,442.06,1
28,8,51,215.72,1
28,8,52,25.28,1
28,8,53,274.36,1
28,8,54,194.86,3
28,8,55,331.15,3
28,8,56,410.3,3
29,1,1,348.51,5
29,1,2,372.36,5
29,1,3,125.27,3
29,1,4,200.93,7
29,1,5,441.56,8
29,1,6,285.43,8
29,1,7,132.67,8
29,1,8,42.09,7
29,1,9,57.78,5
29,1,10,150.25,5
29,1,11,377.24,5
29,1,12,210.51,3
29,1,13,290.31,6
29,1,14,105.41,9
29,1,15,460.92,8
29,1,16,313.81,7
29,1,17,262.63,5
29,1,18,64.67,5
29,1,19,155.75,5
29,1,20,85.46,7
29,1,21,428.59,9
29,1,22,324.29,9
29,1,23,238.6,9
29,1,24,412.58,9
29,1,25,277.74,3
29,1,26,35.82,3
29,1,27,94.98,2
29,1,28,402.61,2
29,1,29,304.99,9
29,1,30,451.78,8
29,1,31,246.11,9
29,1,32,141.06,7
29,1,33,252.47,5
29,1,34,341.45,4
29,1,35,466.07,3
29,1,36,392.22,5
29,1,37,216.78,9
29,1,38,166.18,9
29,1,39,51.6,7
29,1,40,113.43,9
29,1,41,421.24,4
29,1,42,179,3
29,1,43,74.06,3
29,1,44,269.41,7
29,1,45,333.69,7
29,1,46,383.36,7
29,1,47,25.83,9
29,1,48,227.23,9
29,1,49,30.59,1
29,1,50,300.03,1
29,1,51,366.71,1
29,1,52,189.36,1
29,1,53,118.45,1
29,1,54,173.11,1
29,1,55,435.1,3
29,1,56,359.41,1
29,2,1,270.54,5
29,2,2,449.1,5
29,2,3,329.78,3
29,2,4,211.74,7
29,2,5,21.95,8
29,2,6,100.19,8
29,2,7,152.34,8
29,2,8,404.65,7
29,2,9,161.89,5
29,2,10,255.5,5
29,2,11,128.33,5
29,2,12,435.96,3
29,2,13,378.46,6
29,2,14,206.51,9
29,2,15,62.15,8
29,2,16,358.46,7
29,2,17,77.95,5
29,2,18,310.39,5
29,2,19,430.34,5
29,2,20,394.74,7
29,2,21,44.32,9
29,2,22,227.1,9
29,2,23,265.53,9
29,2,24,188.2,9
29,2,25,111.74,3
29,2,26,233.73,3
29,2,27,285.27,2
29,2,28,347.63,2
29,2,29,32.97,9
29,2,30,409.43,8
29,2,31,171.49,9
29,2,32,465.93,7
29,2,33,302.55,5
29,2,34,92.18,4
29,2,35,71.39,3
29,2,36,414.71,5
29,2,37,176.7,9
29,2,38,442.64,9
29,2,39,195.71,7
29,2,40,321.07,9
29,2,41,472.65,4
29,2,42,55.06,3
29,2,43,384.79,3
29,2,44,338.44,7
29,2,45,216.65,7
29,2,46,85.14,7
29,2,47,294.58,9
29,2,48,145.24,9
29,2,49,49.79,1
29,2,50,134.99,1
29,2,51,276.89,1
29,2,52,367.67,1
29,2,53,455.23,1
29,2,54,122.53,1
29,2,55,244.64,3
29,2,56,421.86,1
29,3,1,69.71,5
29,3,2,261.5,5
29,3,3,225.74,3
29,3,4,364.12,7
29,3,5,176.15,8
29,3,6,117.57,8
29,3,7,346.3,8
29,3,8,436.81,7
29,3,9,396.91,5
29,3,10,328.63,5
29,3,11,240.07,5
29,3,12,54.08,3
29,3,13,106.3,6
29,3,14,297.37,9
29,3,15,442.98,8
29,3,16,162.17,7
29,3,17,312.28,5
29,3,18,288.57,5
29,3,19,134.37,5
29,3,20,382.53,7
29,3,21,35.98,9
29,3,22,80.61,9
29,3,23,196.61,9
29,3,24,429.19,9
29,3,25,421.66,3
29,3,26,127.94,3
29,3,27,317.79,2
29,3,28,142.21,2
29,3,29,388.03,9
29,3,30,208,8
29,3,31,253.54,9
29,3,32,23.44,7
29,3,33,280.44,5
29,3,34,183.91,4
29,3,35,405.75,3
29,3,36,338.51,5
29,3,37,189.15,9
29,3,38,87.7,9
29,3,39,453.12,7
29,3,40,30.71,9
29,3,41,171.31,4
29,3,42,95.78,3
29,3,43,416.43,3
29,3,44,464.49,7
29,3,45,248.67,7
29,3,46,59.46,7
29,3,47,217.7,9
29,3,48,353.54,9
29,3,49,374.14,1
29,3,50,230.71,1
29,3,51,270.29,1
29,3,52,111.67,1
29,3,53,44.38,1
29,3,54,474.19,1
29,3,55,306.31,3
29,3,56,150.78,1
29,4,1,385.65,5
29,4,2,456.57,5
29,4,3,61.85,3
29,4,4,261.2,7
29,4,5,343.18,8
29,4,6,146.62,8
29,4,7,115.27,8
29,4,8,195.09,7
29,4,9,301.15,5
29,4,10,362.74,5
29,4,11,372.29,5
29,4,12,34.6,3
29,4,13,201.55,6
29,4,14,434.9,9
29,4,15,181.93,8
29,4,16,135.93,7
29,4,17,249.89,5
29,4,18,420.1,5
29,4,19,446.07,5
29,4,20,188.96,7
29,4,21,312.42,9
29,4,22,126.3,9
29,4,23,232.87,9
29,4,24,41.47,9
29,4,25,78.74,3
29,4,26,463.18,3
29,4,27,397.01,2
29,4,28,151.69,2
29,4,29,351.88,9
29,4,30,223.76,8
29,4,31,23.23,9
29,4,32,286.91,7
29,4,33,158.36,5
29,4,34,68.07,4
29,4,35,89.43,3
29,4,36,377.91,5
29,4,37,212.47,9
29,4,38,267.85,9
29,4,39,319.42,7
29,4,40,470.54,9
29,4,41,294.57,4
29,4,42,450.69,3
29,4,43,104.67,3
29,4,44,413.39,7
29,4,45,217.21,7
29,4,46,53.38,7
29,4,47,171.9,9
29,4,48,336.42,9
29,4,49,429.22,1
29,4,50,95.23,1
29,4,51,165.01,1
29,4,52,243.24,1
29,4,53,47.23,1
29,4,54,276.37,1
29,4,55,327.87,3
29,4,56,406.62,1
29,5,1,278.64,5
29,5,2,447.52,5
29,5,3,59.39,3
29,5,4,357.1,7
29,5,5,113.05,8
29,5,6,215.07,8
29,5,7,162.27,8
29,5,8,369.92,7
29,5,9,124.05,5
29,5,10,26.24,5
29,5,11,226.55,5
29,5,12,188.14,3
29,5,13,309.91,6
29,5,14,293.39,9
29,5,15,421.48,8
29,5,16,391.99,7
29,5,17,429.64,5
29,5,18,145.65,5
29,5,19,54.66,5
29,5,20,131.39,7
29,5,21,349.13,9
29,5,22,414.65,9
29,5,23,299.91,9
29,5,24,240.72,9
29,5,25,36.01,3
29,5,26,193.92,3
29,5,27,331.97,2
29,5,28,456.25,2
29,5,29,260.57,9
29,5,30,102.54,8
29,5,31,139.7,9
29,5,32,375.08,7
29,5,33,437.22,5
29,5,34,208.05,4
29,5,35,337.93,3
29,5,36,81.63,5
29,5,37,403.5,9
29,5,38,169.22,9
29,5,39,70.71,7
29,5,40,271.65,9
29,5,41,251.09,4
29,5,42,383.19,3
29,5,43,364.64,3
29,5,44,107.97,7
29,5,45,179.08,7
29,5,46,465.76,7
29,5,47,21.22,9
29,5,48,200.32,9
29,5,49,283.79,1
29,5,50,233.59,1
29,5,51,470.97,1
29,5,52,43.66,1
29,5,53,321.06,1
29,5,54,156.14,1
29,5,55,398.48,3
29,5,56,91.06,1
29,6,1,301.14,5
29,6,2,235.4,5
29,6,3,214.01,3
29,6,4,40.78,7
29,6,5,413.45,8
29,6,6,339.59,8
29,6,7,152.78,8
29,6,8,113.77,7
29,6,9,420.1,5
29,6,10,379.26,5
29,6,11,172.33,5
29,6,12,24.97,3
29,6,13,264.11,6
29,6,14,179.6,9
29,6,15,76.77,8
29,6,16,293.16,7
29,6,17,229.03,5
29,6,18,184.42,5
29,6,19,365.02,5
29,6,20,307.39,7
29,6,21,124.16,9
29,6,22,118.59,9
29,6,23,62.57,9
29,6,24,434.28,9
29,6,25,162.49,3
29,6,26,95.67,3
29,6,27,312.71,2
29,6,28,35.97,2
29,6,29,199.77,9
29,6,30,344.51,8
29,6,31,279.23,9
29,6,32,395.95,7
29,6,33,138.86,5
29,6,34,89.66,4
29,6,35,387.54,3
29,6,36,67.29,5
29,6,37,272.77,9
29,6,38,193.6,9
29,6,39,333.94,7
29,6,40,373.86,9
29,6,41,133.51,4
29,6,42,104.62,3
29,6,43,285.08,3
29,6,44,403.33,7
29,6,45,55.96,7
29,6,46,219.25,7
29,6,47,355.77,9
29,6,48,256.34,9
29,6,49,424.99,1
29,6,50,349.19,1
29,6,51,82.61,1
29,6,52,147.17,1
29,6,53,208.8,1
29,6,54,324.32,1
29,6,55,49.73,3
29,6,56,245.35,1
29,7,1,321.46,5
29,7,2,401.16,5
29,7,3,48.53,3
29,7,4,111.4,7
29,7,5,238.23,8
29,7,6,274.45,8
29,7,7,159.88,8
29,7,8,456.11,7
29,7,9,41.42,5
29,7,10,297.92,5
29,7,11,357.38,5
29,7,12,380.71,3
29,7,13,195.29,6
29,7,14,249.77,9
29,7,15,441.71,8
29,7,16,89.67,7
29,7,17,128.56,5
29,7,18,448.45,5
29,7,19,230.72,5
29,7,20,151.32,7
29,7,21,391.86,9
29,7,22,22.41,9
29,7,23,287.97,9
29,7,24,338.44,9
29,7,25,69.84,3
29,7,26,303.66,3
29,7,27,472.32,2
29,7,28,168.93,2
29,7,29,257.09,9
29,7,30,79.5,8
29,7,31,346.37,9
29,7,32,415.25,7
29,7,33,122.96,5
29,7,34,328.29,4
29,7,35,142.3,3
29,7,36,482.13,5
29,7,37,53.51,9
29,7,38,310.11,9
29,7,39,430.67,7
29,7,40,214.29,9
29,7,41,421.29,4
29,7,42,203.04,3
29,7,43,187.12,3
29,7,44,264.96,7
29,7,45,362.75,7
29,7,46,134.07,7
29,7,47,33.37,9
29,7,48,489.08,9
29,7,49,221,1
29,7,50,408.42,1
29,7,51,282.6,1
29,7,52,100.88,1
29,7,53,175.67,1
29,7,54,62.33,1
29,7,55,372.18,3
29,7,56,465.45,1
29,8,1,44.23,5
29,8,2,179.59,5
29,8,3,316.71,3
29,8,4,123.14,7
29,8,5,424.57,8
29,8,6,289.89,8
29,8,7,226.29,8
29,8,8,453.23,7
29,8,9,37.4,5
29,8,10,337.67,5
29,8,11,446.11,5
29,8,12,107.26,3
29,8,13,154.39,6
29,8,14,417.86,9
29,8,15,196.26,8
29,8,16,282.14,7
29,8,17,189.53,5
29,8,18,264.86,5
29,8,19,471.01,5
29,8,20,53.37,7
29,8,21,377.14,9
29,8,22,130.89,9
29,8,23,329.56,9
29,8,24,205.97,9
29,8,25,240.84,3
29,8,26,90.15,3
29,8,27,146.57,2
29,8,28,74.12,2
29,8,29,388.7,9
29,8,30,270.88,8
29,8,31,365.71,9
29,8,32,460.82,7
29,8,33,170.17,5
29,8,34,435.12,4
29,8,35,321.95,3
29,8,36,216.46,5
29,8,37,492.74,9
29,8,38,113.65,9
29,8,39,309.63,7
29,8,40,81.31,9
29,8,41,348,4
29,8,42,162.94,3
29,8,43,481.66,3
29,8,44,247.58,7
29,8,45,408.03,7
29,8,46,136.69,7
29,8,47,25.84,9
29,8,48,255.05,9
29,8,49,101.06,1
29,8,50,63.94,1
29,8,51,357.97,1
29,8,52,233.41,1
29,8,53,397.65,1
29,8,54,498.73,1
29,8,55,184.76,3
29,8,56,299.43,1
30,1,1,236.04,5
30,1,2,123.79,5
30,1,3,257.14,6
30,1,4,140.07,7
30,1,5,62.29,8
30,1,6,387.68,6
30,1,7,354,7
30,1,8,470.38,7
30,1,9,48.22,5
30,1,10,475.2,5
30,1,11,242.89,5
30,1,12,268.52,5
30,1,13,149.32,7
30,1,14,412.52,7
30,1,15,324.95,9
30,1,16,85.69,7
30,1,17,305.53,6
30,1,18,23.57,5
30,1,19,395.23,7
30,1,20,203.09,6
30,1,21,433.16,9
30,1,22,181.97,9
30,1,23,92.5,9
30,1,24,319.16,9
30,1,25,154.45,3
30,1,26,369.34,4
30,1,27,345.29,4
30,1,28,440.29,3
30,1,29,193.26,7
30,1,30,286.19,7
30,1,31,111,7
30,1,32,67.98,7
30,1,33,39.3,5
30,1,34,101.67,6
30,1,35,458.85,5
30,1,36,276.34,5
30,1,37,313.69,8
30,1,38,248.41,9
30,1,39,133.41,9
30,1,40,378.05,9
30,1,41,297.64,3
30,1,42,213.65,5
30,1,43,172.16,5
30,1,44,450.74,5
30,1,45,422.4,7
30,1,46,76.58,9
30,1,47,358.98,7
30,1,48,57.03,8
30,1,49,402.86,1
30,1,50,161.93,2
30,1,51,484.12,3
30,1,52,115.72,3
30,1,53,224.66,2
30,1,54,281.17,3
30,1,55,335.43,4
30,1,56,31.23,2
30,2,1,296.14,5
30,2,2,413.61,5
30,2,3,37.6,6
30,2,4,341.12,7
30,2,5,83.89,8
30,2,6,473.97,6
30,2,7,166.88,7
30,2,8,228.12,7
30,2,9,111.75,5
30,2,10,65.97,5
30,2,11,183.5,5
30,2,12,249.87,5
30,2,13,407.34,7
30,2,14,431.73,7
30,2,15,199.9,9
30,2,16,302.99,7
30,2,17,331.92,6
30,2,18,188.73,5
30,2,19,149.05,7
30,2,20,54.93,6
30,2,21,382.01,9
30,2,22,92.08,9
30,2,23,459.97,9
30,2,24,276.57,9
30,2,25,439.56,3
30,2,26,96.89,4
30,2,27,220.84,4
30,2,28,396.31,3
30,2,29,361.75,7
30,2,30,261.22,7
30,2,31,138.99,7
30,2,32,71.22,7
30,2,33,388.76,5
30,2,34,214.73,6
30,2,35,104.89,5
30,2,36,32.92,5
30,2,37,271.75,8
30,2,38,159.21,9
30,2,39,311.85,9
30,2,40,449.49,9
30,2,41,369.39,3
30,2,42,22.78,5
30,2,43,469.28,5
30,2,44,234.86,5
30,2,45,241.6,7
30,2,46,76.84,9
30,2,47,321.04,7
30,2,48,131.18,8
30,2,49,377.41,1
30,2,50,47.3,2
30,2,51,287.18,3
30,2,52,206.59,3
30,2,53,422.67,2
30,2,54,119.97,3
30,2,55,352.52,4
30,2,56,173.85,2
30,3,1,183.34,5
30,3,2,228.14,5
30,3,3,318.45,6
30,3,4,127.49,7
30,3,5,449.4,8
30,3,6,402.98,6
30,3,7,270.78,7
30,3,8,62.45,7
30,3,9,304.04,5
30,3,10,351.03,5
30,3,11,392.61,5
30,3,12,427.26,5
30,3,13,107.23,7
30,3,14,133.39,7
30,3,15,68.69,9
30,3,16,200.58,7
30,3,17,441.49,6
30,3,18,243.57,5
30,3,19,277.17,7
30,3,20,24.58,6
30,3,21,167.41,9
30,3,22,340.32,9
30,3,23,98.4,9
30,3,24,358.73,9
30,3,25,263.07,3
30,3,26,325.62,4
30,3,27,175.81,4
30,3,28,78.29,3
30,3,29,234.44,7
30,3,30,408.76,7
30,3,31,435.73,7
30,3,32,54.85,7
30,3,33,377.16,5
30,3,34,457.49,6
30,3,35,150.72,5
30,3,36,32.16,5
30,3,37,334.82,8
30,3,38,296.26,9
30,3,39,83.27,9
30,3,40,193.13,9
30,3,41,141.2,3
30,3,42,41.81,5
30,3,43,308.7,5
30,3,44,384.34,5
30,3,45,217.59,7
30,3,46,422.46,9
30,3,47,286.82,7
30,3,48,93.49,8
30,3,49,118.58,1
